DateTime,Temp
6/30/22 0:39,21.091
6/30/22 1:39,20.996
6/30/22 2:39,20.138
6/30/22 3:39,19.662
6/30/22 4:39,19.282
6/30/22 5:39,18.901
6/30/22 6:39,20.043
6/30/22 7:39,20.71
6/30/22 8:39,22.142
6/30/22 9:39,25.708
6/30/22 10:39,27.961
6/30/22 11:39,29.652
6/30/22 12:39,30.963
6/30/22 13:39,32.291
6/30/22 14:39,33.222
6/30/22 15:39,34.163
6/30/22 16:39,34.796
6/30/22 17:39,35.009
6/30/22 18:39,34.691
6/30/22 19:39,32.704
6/30/22 20:39,30.963
6/30/22 21:39,27.468
6/30/22 22:39,23.677
6/30/22 23:39,22.525
7/1/22 0:39,21.091
7/1/22 1:39,20.996
7/1/22 2:39,20.138
7/1/22 3:39,19.662
7/1/22 4:39,19.282
7/1/22 5:39,18.901
7/1/22 6:39,20.043
7/1/22 7:39,20.71
7/1/22 8:39,22.142
7/1/22 9:39,25.708
7/1/22 10:39,28.06
7/1/22 11:39,29.652
7/1/22 12:39,27.764
7/1/22 13:39,29.053
7/1/22 14:39,30.154
7/1/22 15:39,30.963
7/1/22 16:39,31.88
7/1/22 17:39,31.778
7/1/22 18:39,31.472
7/1/22 19:39,30.558
7/1/22 20:39,29.053
7/1/22 21:39,26
7/1/22 22:39,23.388
7/1/22 23:39,22.429
7/2/22 0:39,20.901
7/2/22 1:39,20.901
7/2/22 2:39,20.043
7/2/22 3:39,19.567
7/2/22 4:39,19.187
7/2/22 5:39,18.806
7/2/22 6:39,18.711
7/2/22 7:39,18.901
7/2/22 8:39,20.043
7/2/22 9:39,22.621
7/2/22 10:39,24.931
7/2/22 11:39,26.488
7/2/22 12:39,27.961
7/2/22 13:39,29.053
7/2/22 14:39,29.953
7/2/22 15:39,30.862
7/2/22 16:39,31.472
7/2/22 17:39,31.88
7/2/22 18:39,31.268
7/2/22 19:39,30.356
7/2/22 20:39,29.053
7/2/22 21:39,26
7/2/22 22:39,23.388
7/2/22 23:39,22.333
7/3/22 0:39,20.901
7/3/22 1:39,20.901
